All Categories,Source Country,Source City,Source Airport,Destination Country,Destination City,Destination Airport,Airline Name,Sum of Flights
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Mexico City,Destination City:Licenciado Benito Juarez International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Mexico City,Destination City:Licenciado Benito Juarez International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Mexico City,Destination City:Licenciado Benito Juarez International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:San Jose Del Cabo,Destination City:Los Cabos International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:San Jose Del Cabo,Destination City:Los Cabos International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:San Jose Del Cabo,Destination City:Los Cabos International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Puerto Vallarta,Destination City:Licenciado Gustavo Díaz Ordaz International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Puerto Vallarta,Destination City:Licenciado Gustavo Díaz Ordaz International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Puerto Vallarta,Destination City:Licenciado Gustavo Díaz Ordaz International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Cancun,Destination City:Cancún International Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Cancun,Destination City:Cancún International Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Cancun,Destination City:Cancún International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Guadalajara,Destination City:Don Miguel Hidalgo Y Costilla International Airport,Airline Name:Delta Air Lines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Guadalajara,Destination City:Don Miguel Hidalgo Y Costilla International Airport,Airline Name:AeroMéxico,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Mexico,Destination City:Monterrey,Destination City:General Mariano Escobedo International Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:Air Berlin,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:US Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:British Airways,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Duesseldorf,Destination City:Düsseldorf Airport,Airline Name:Iberia Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Berlin,Destination City:Berlin-Tegel Airport,Airline Name:American Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Berlin,Destination City:Berlin-Tegel Airport,Airline Name:Air Berlin,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Munich,Destination City:Munich Airport,Airline Name:United Airlines,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Munich,Destination City:Munich Airport,Airline Name:Lufthansa,1
All Categories:All Countries,Source Country:United States,Source City:Chicago,Source Airport:Chicago O'Hare International Airport,Destination Country:Germany,Destination City:Frankfurt,Destination City:Frankfurt am Main Airport,Airline Name:United Airlines,1
