All,SourceCountry,SourceCity,SourceAirport,DestCountry,DestCity,DestAirport,AirlineName,Sum of Flights
All Countries,United Kingdom,Others,Edinburgh Airport,France,Paris,Charles de Gaulle International Airport,Alitalia,1
All Countries,United Kingdom,Others,Edinburgh Airport,France,Mulhouse,EuroAirport Basel-Mulhouse-Freiburg Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,France,Beziers,Béziers-Vias Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,France,Bordeaux,Bordeaux-Mérignac Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,France,Nice,Nice-Côte d'Azur Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,France,Lyon,Lyon Saint-Exupéry Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,France,Marseille,Marseille Provence Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Weeze,Weeze Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Hamburg,Hamburg Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Hahn,Frankfurt-Hahn Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Bremen,Bremen Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Munich,Munich Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Cologne,Cologne Bonn Airport,Germanwings,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Berlin,Berlin-Schönefeld Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Germany,Frankfurt,Frankfurt am Main Airport,Lufthansa,1
All Countries,United Kingdom,Others,Edinburgh Airport,Norway,Oslo,Oslo Lufthavn,Scandinavian Airlines System,1
All Countries,United Kingdom,Others,Edinburgh Airport,Norway,Oslo,Oslo Lufthavn,Norwegian Air Shuttle,1
All Countries,United Kingdom,Others,Edinburgh Airport,Norway,Bergen,Bergen Airport Flesland,Norwegian Air Shuttle,1
All Countries,United Kingdom,Others,Edinburgh Airport,Norway,Stavanger,Stavanger Airport Sola,Scandinavian Airlines System,1
All Countries,United Kingdom,Others,Edinburgh Airport,Norway,Rygge,"Moss Airport, Rygge",Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Italy,Pisa,Pisa International Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Italy,Bologna,Bologna Guglielmo Marconi Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Italy,Rome,Ciampino–G. B. Pastine International Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Italy,Milano,Malpensa International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Italy,Naples,Naples International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Poland,Krakow,Kraków John Paul II International Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Poland,Krakow,Kraków John Paul II International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Poland,Poznan,Poznań-Ławica Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Poland,Gdansk,Gdańsk Lech Wałęsa Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Sweden,Stockholm,Stockholm-Arlanda Airport,Scandinavian Airlines System,1
All Countries,United Kingdom,Others,Edinburgh Airport,Sweden,Stockholm,Stockholm-Arlanda Airport,Norwegian Air Shuttle,1
All Countries,United Kingdom,Others,Edinburgh Airport,Sweden,Gothenborg,Gothenburg City Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Greece,Athens,Eleftherios Venizelos International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Greece,Kerkyra/corfu,Ioannis Kapodistrias International Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Greece,Heraklion,Heraklion International Nikos Kazantzakis Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Turkey,Bodrum,Milas Bodrum International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Turkey,Istanbul,Atatürk International Airport,Turkish Airlines,1
All Countries,United Kingdom,Others,Edinburgh Airport,Turkey,Dalaman,Dalaman International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Denmark,Copenhagen,Copenhagen Kastrup Airport,Norwegian Air Shuttle,1
All Countries,United Kingdom,Others,Edinburgh Airport,Denmark,Copenhagen,Copenhagen Kastrup Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Portugal,Lisbon,Humberto Delgado Airport (Lisbon Portela Airport),easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Portugal,Faro,Faro Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Netherlands,Amsterdam,Amsterdam Airport Schiphol,KLM Royal Dutch Airlines,1
All Countries,United Kingdom,Others,Edinburgh Airport,Netherlands,Amsterdam,Amsterdam Airport Schiphol,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,United States,New York,Newark Liberty International Airport,United Airlines,1
All Countries,United Kingdom,Others,Edinburgh Airport,United States,New York,Newark Liberty International Airport,Lufthansa,1
All Countries,United Kingdom,Others,Edinburgh Airport,Belgium,Charleroi,Brussels South Charleroi Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Belgium,Brussels,Brussels Airport,United Airlines,1
All Countries,United Kingdom,Others,Edinburgh Airport,Iceland,Keflavik,Keflavik International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Switzerland,Geneva,Geneva Cointrin International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Malta,Malta,Malta International Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Cyprus,Paphos,Paphos International Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Croatia,Dubrovnik,Dubrovnik Airport,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Slovakia,Bratislava,M. R. Štefánik Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Ireland,Dublin,Dublin Airport,Ryanair,1
All Countries,United Kingdom,Others,Edinburgh Airport,Czech Republic,Prague,Václav Havel Airport Prague,easyJet,1
All Countries,United Kingdom,Others,Edinburgh Airport,Lithuania,Kaunas,Kaunas International Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Tenerife,Tenerife South Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Tenerife,Tenerife South Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Tenerife,Tenerife South Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Alicante,Alicante International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Alicante,Alicante International Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Alicante,Alicante International Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Palma de Mallorca,Palma De Mallorca Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Palma de Mallorca,Palma De Mallorca Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Palma de Mallorca,Palma De Mallorca Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Malaga,Málaga Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Malaga,Málaga Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Fuerteventura,Fuerteventura Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Fuerteventura,Fuerteventura Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Reus,Reus Air Base,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Reus,Reus Air Base,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Gran Canaria,Gran Canaria Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Gran Canaria,Gran Canaria Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Murcia,San Javier Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Gerona,Girona Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Arrecife,Lanzarote Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Barcelona,Barcelona International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Menorca,Menorca Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Valencia,Valencia Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Ibiza,Ibiza Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Spain,Madrid,Adolfo Suárez Madrid–Barajas Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,France,Bergerac,Bergerac-Roumanière Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,France,Paris,Charles de Gaulle International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,France,Nice,Nice-Côte d'Azur Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,France,Beziers,Béziers-Vias Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,France,Toulouse,Toulouse-Blagnac Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,France,Bordeaux,Bordeaux-Mérignac Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,France,Limoges,Limoges Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Poland,Rzeszow,Rzeszów-Jasionka Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Poland,Wroclaw,Copernicus Wrocław Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Poland,Warsaw,Modlin Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Poland,Krakow,Kraków John Paul II International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Poland,Gdansk,Gdańsk Lech Wałęsa Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Poland,Poznan,Poznań-Ławica Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,United Kingdom,Inverness,Inverness Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,United Kingdom,Belfast,Belfast International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,United Kingdom,Newcastle,Newcastle Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,United Kingdom,Edinburgh,Edinburgh Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,United Kingdom,Glasgow,Glasgow International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Italy,Rome,Leonardo da Vinci–Fiumicino Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Italy,Bergamo,Il Caravaggio International Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Italy,Treviso,Treviso-Sant'Angelo Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Italy,Bologna,Bologna Guglielmo Marconi Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Italy,Pisa,Pisa International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Portugal,Faro,Faro Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Portugal,Faro,Faro Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Portugal,Lisbon,Humberto Delgado Airport (Lisbon Portela Airport),easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Portugal,Funchal,Madeira Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Greece,Kerkyra/corfu,Ioannis Kapodistrias International Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Greece,Kerkyra/corfu,Ioannis Kapodistrias International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Greece,Chania,Chania International Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Greece,Heraklion,Heraklion International Nikos Kazantzakis Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Netherlands,Amsterdam,Amsterdam Airport Schiphol,Alitalia,1
All Countries,United Kingdom,Others,Bristol Airport,Netherlands,Amsterdam,Amsterdam Airport Schiphol,KLM Royal Dutch Airlines,1
All Countries,United Kingdom,Others,Bristol Airport,Netherlands,Amsterdam,Amsterdam Airport Schiphol,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Turkey,Dalaman,Dalaman International Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Turkey,Dalaman,Dalaman International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Turkey,Bodrum,Milas Bodrum International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Cyprus,Paphos,Paphos International Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Cyprus,Paphos,Paphos International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Ireland,Dublin,Dublin Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Ireland,Connaught,Ireland West Knock Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Czech Republic,Prague,Václav Havel Airport Prague,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Denmark,Copenhagen,Copenhagen Kastrup Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Germany,Berlin,Berlin-Schönefeld Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Tunisia,Enfidha,Enfidha - Hammamet International Airport,Transavia France,1
All Countries,United Kingdom,Others,Bristol Airport,Switzerland,Geneva,Geneva Cointrin International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Hungary,Budapest,Budapest Liszt Ferenc International Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Iceland,Keflavik,Keflavik International Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Malta,Malta,Malta International Airport,Ryanair,1
All Countries,United Kingdom,Others,Bristol Airport,Morocco,Marrakech,Menara Airport,easyJet,1
All Countries,United Kingdom,Others,Bristol Airport,Lithuania,Kaunas,Kaunas International Airport,Ryanair,1
All Countries,United Kingdom,Manchester,Manchester Airport,Others,London,London Heathrow Airport,American Airlines,1
All Countries,United Kingdom,Manchester,Manchester Airport,Others,London,London Heathrow Airport,Iberia Airlines,1
All Countries,United Kingdom,Manchester,Manchester Airport,Others,London,London Heathrow Airport,British Airways,1
All Countries,United Kingdom,Manchester,Manchester Airport,Others,Paphos,Paphos International Airport,easyJet,1
